posid;ordid;artid;quantity;totalprice
7439;2976;500015;10;80.00
7440;2977;100023;9;6111.00
7441;2977;100016;7;4888.80
7442;2977;100003;12;8148.00
7443;2978;300012;14;5296.20
7444;2979;400001;1;70.00
7445;2979;100003;1;700.00
7446;2979;500007;10;200.00
7447;2980;400003;3;180.00
7448;2980;100018;2;1396.80
7449;2980;500103;9;450.00
7450;2980;100004;3;1891.50
7451;2981;100021;8;5432.00
7452;2981;400003;14;840.00
7453;2981;100007;11;7682.40
7454;2981;500010;9;360.00
7455;2982;100031;13;5044.00
7456;2982;300021;1;350.00
7457;2982;500028;10;970.00
7458;2983;500301;3;24.00
7459;2984;500015;10;80.00
7460;2985;100016;11;7682.40
7461;2985;200032;3;660.00
7462;2985;500002;12;600.00
7463;2986;300002;12;4306.80
7464;2987;100015;10;7469.00
7465;2987;500012;12;51.60
7466;2987;500302;5;40.00
7467;2987;500204;11;165.00
7468;2988;100014;13;8827.00
7469;2988;500011;14;56.00
7470;2988;300012;4;1513.20
7471;2988;400001;13;910.00
7472;2988;500012;14;60.20
7473;2988;300002;13;4665.70
7474;2988;500008;5;470.00
7475;2989;200021;2;760.00
7476;2989;500204;9;135.00
7477;2989;500003;4;28.00
7478;2990;300021;6;2037.00
7479;2990;200012;12;4888.80
7480;2991;200003;12;4656.00
7481;2992;200014;3;1222.20
7482;2992;500028;11;1067.00
7483;2993;200032;12;2560.80
7484;2993;500015;8;64.00
7485;2993;500001;2;15.00
7486;2994;500008;5;470.00
7487;2994;300012;1;390.00
7488;2994;200014;13;5296.20
7489;2995;100032;6;2328.00
7490;2995;100008;1;670.00
7491;2995;100014;14;9506.00
7492;2995;500011;6;24.00
7493;2996;500028;13;1261.00
7494;2997;100021;3;2037.00
7495;2998;500106;14;420.00
7496;2998;400003;6;360.00
7497;2999;100013;10;7275.00
7498;2999;500106;14;420.00
7499;2999;200022;14;5160.40
7500;3000;500103;9;450.00
7501;3001;300011;10;3783.00
7502;3002;500028;3;300.00
7503;3003;200014;2;840.00
7504;3003;500106;9;270.00
7505;3003;200031;12;2560.80
7506;3003;500202;7;140.00
7507;3004;300011;3;1134.90
7508;3004;100005;12;8380.80
7509;3005;200001;8;3104.00
7510;3006;500014;2;24.00
7511;3007;100015;7;5228.30
7512;3007;500005;10;80.00
7513;3007;100022;14;9506.00
7514;3008;500302;12;96.00
7515;3009;100007;9;6285.60
7516;3009;100022;11;7469.00
7517;3009;300021;8;2716.00
7518;3009;500008;14;1276.52
7519;3010;100003;7;4753.00
7520;3010;100016;2;1396.80
7521;3011;500005;4;32.00
7522;3011;100017;9;6722.10
7523;3012;500103;10;500.00
7524;3012;200003;1;400.00
7525;3013;100013;4;2910.00
7526;3013;300021;5;1697.50
7527;3014;500104;5;300.00
7528;3014;300001;4;1435.60
7529;3015;500102;2;100.00
7530;3016;500009;11;60.50
7531;3016;500008;5;470.00
7532;3016;500010;12;480.00
7533;3016;500006;6;240.00
7534;3017;500013;3;90.00
7535;3017;500102;5;250.00
7536;3018;200012;5;2037.00
7537;3019;300001;7;2512.30
7538;3020;100011;8;5820.00
7539;3020;500104;9;540.00
7540;3020;200011;1;420.00
7541;3021;200021;13;4791.80
7542;3022;100013;5;3637.50
7543;3022;500105;3;210.00
7544;3022;500006;10;400.00
7545;3023;500301;5;40.00
7546;3023;200002;6;2328.00
7547;3024;500011;7;28.00
7548;3024;100003;12;8148.00
7549;3024;500008;14;1276.52
7550;3025;500010;14;560.00
7551;3025;100003;12;8148.00
7552;3026;500301;3;24.00
7553;3026;300021;4;1358.00
7554;3026;100015;1;770.00
7555;3027;200004;5;1940.00
7556;3027;500007;12;240.00
7557;3027;500013;6;180.00
7558;3028;100003;14;9506.00
7559;3028;200001;9;3492.00
7560;3028;300012;14;5296.20
7561;3028;500002;8;400.00
7562;3028;100004;13;8196.50
7563;3029;500015;13;104.00
7564;3029;100011;10;7275.00
7565;3029;200003;11;4268.00
7566;3030;500012;7;30.10
7567;3030;500005;11;88.00
7568;3031;500007;9;180.00
7569;3031;200023;13;4791.80
7570;3032;500003;7;49.00
7571;3032;400002;3;225.00
7572;3032;100015;4;2987.60
7573;3032;500103;13;650.00
7574;3033;500012;1;4.30
7575;3034;500005;7;56.00
7576;3035;200013;1;420.00
7577;3035;100015;2;1493.80
7578;3036;100001;10;6790.00
7579;3036;300021;14;4753.00
7580;3037;300021;7;2376.50
7581;3037;500009;7;38.50
7582;3037;200031;3;660.00
7583;3038;100018;11;7682.40
7584;3038;500005;9;72.00
7585;3039;100011;2;1455.00
7586;3039;100012;7;4753.00
7587;3040;200031;14;2987.60
7588;3041;500301;12;96.00
7589;3042;100005;14;9777.60
7590;3042;500002;9;450.00
7591;3042;500102;9;450.00
7592;3042;500008;7;658.00
7593;3043;400001;8;560.00
7594;3043;300012;9;3404.70
7595;3044;100007;14;9777.60
7596;3044;500201;8;320.00
7597;3044;200003;10;3880.00
7598;3044;100008;2;1299.80
7599;3045;500002;5;250.00
7600;3046;100006;5;3249.50
7601;3046;200014;4;1629.60
7602;3046;200002;13;5044.00
7603;3047;400002;10;750.00
7604;3047;300001;10;3589.00
7605;3047;200021;2;760.00
7606;3047;100031;2;800.00
7607;3048;500011;10;40.00
7608;3048;500012;4;17.20
7609;3048;200031;11;2347.40
7610;3049;500104;9;540.00
7611;3049;400003;8;480.00
7612;3049;500204;3;45.00
7613;3049;300031;13;2522.00
7614;3049;200014;11;4481.40
7615;3050;200002;3;1164.00
7616;3051;100005;13;9079.20
7617;3051;500015;10;80.00
7618;3051;500103;8;400.00
7619;3052;500102;5;250.00
7620;3052;500301;9;72.00
7621;3052;100004;9;5674.50
7622;3052;100003;10;6790.00
7623;3053;100018;13;9079.20
7624;3053;100005;11;7682.40
7625;3053;100022;9;6111.00
7626;3054;200022;12;4423.20
7627;3054;500204;7;105.00
7628;3055;200022;7;2580.20
7629;3055;500004;3;18.00
7630;3056;500011;12;48.00
7631;3056;200032;7;1493.80
7632;3056;100018;7;4888.80
7633;3056;200003;8;3104.00
7634;3056;500002;7;350.00
7635;3057;200014;3;1222.20
7636;3058;100013;3;2182.50
7637;3058;500102;7;350.00
7638;3058;100015;9;6722.10
7639;3058;100002;12;7566.00
7640;3059;500104;8;480.00
7641;3059;400003;9;540.00
7642;3059;100011;2;1455.00
7643;3059;500013;13;390.00
7644;3060;200032;9;1920.60
7645;3060;400002;7;525.00
7646;3060;300012;13;4917.90
7647;3061;100013;12;8730.00
7648;3061;500008;12;1094.16
7649;3062;200001;3;1164.00
7650;3063;500005;13;104.00
7651;3063;100017;9;6722.10
7652;3064;300012;6;2269.80
7653;3064;200013;8;3259.20
7654;3065;200003;8;3104.00
7655;3065;500102;8;400.00
7656;3066;100023;8;5432.00
7657;3066;500104;9;540.00
7658;3066;200031;10;2134.00
7659;3066;500010;2;80.00
7660;3066;500106;8;240.00
7661;3067;500105;2;140.00
7662;3067;500002;6;300.00
7663;3067;200014;4;1629.60
7664;3068;100011;4;2910.00
7665;3069;100031;5;1940.00
7666;3069;200011;3;1222.20
7667;3069;400002;4;300.00
7668;3070;500014;3;36.00
7669;3070;500003;1;7.00
7670;3070;200003;2;800.00
7671;3071;500010;3;120.00
7672;3071;200002;13;5044.00
7673;3072;500004;5;30.00
7674;3072;200022;14;5160.40
7675;3072;500007;6;120.00
7676;3072;200021;11;4054.60
7677;3073;100013;14;10185.00
7678;3073;300001;14;5024.60
7679;3074;300021;9;3055.50
7680;3074;500106;1;30.00
7681;3074;100018;2;1396.80
7682;3074;100017;6;4481.40
7683;3075;500011;11;44.00
7684;3075;200004;1;400.00
7685;3075;500301;4;32.00
7686;3075;200014;9;3666.60
7687;3076;400003;7;420.00
7688;3076;100031;9;3492.00
7689;3077;300012;6;2269.80
7690;3077;100015;7;5228.30
7691;3077;200022;13;4791.80
7692;3078;500010;3;120.00
7693;3078;500302;6;48.00
7694;3079;100004;5;3152.50
7695;3079;200031;3;660.00
7696;3080;200031;8;1707.20
7697;3080;100022;2;1358.00
7698;3081;400001;8;560.00
7699;3081;500013;13;390.00
7700;3081;500008;11;1002.98
7701;3081;400003;13;780.00
7702;3082;500301;12;96.00
7703;3082;500204;11;165.00
7704;3083;200023;9;3317.40
7705;3084;100007;3;2095.20
7706;3084;500203;11;385.00
7707;3084;500014;10;120.00
7708;3085;500103;6;300.00
7709;3085;100021;7;4753.00
7710;3085;200002;3;1164.00
7711;3085;100001;7;4753.00
7712;3086;500013;4;120.00
7713;3086;200021;13;4791.80
7714;3087;500012;10;43.00
7715;3088;500004;10;60.00
7716;3088;500104;6;360.00
7717;3089;500014;14;168.00
7718;3089;100015;3;2240.70
7719;3090;300001;10;3589.00
7720;3091;500201;2;80.00
7721;3091;500013;7;210.00
7722;3092;300011;12;4539.60
7723;3092;500002;8;400.00
7724;3093;200012;11;4481.40
7725;3093;100014;4;2716.00
7726;3093;400001;7;490.00
7727;3093;200022;6;2211.60
7728;3094;500301;13;104.00
7729;3094;300012;9;3404.70
7730;3094;500015;5;40.00
7731;3094;100016;3;2095.20
7732;3094;500008;14;1276.52
7733;3094;200002;14;5432.00
7734;3095;100023;1;700.00
7735;3095;100014;10;6790.00
7736;3096;500301;14;112.00
7737;3096;500010;6;240.00
7738;3097;200014;14;5703.60
7739;3097;100011;4;2910.00
7740;3097;500006;9;360.00
7741;3098;100006;3;1949.70
7742;3098;100013;12;8730.00
7743;3099;500010;8;320.00
7744;3099;500008;8;752.00
7745;3099;200013;5;2037.00
7746;3099;100001;3;2037.00
7747;3099;500013;2;60.00
7748;3100;100014;3;2037.00
7749;3100;100032;4;1552.00
7750;3100;200011;5;2037.00
7751;3101;200013;9;3666.60
7752;3101;300021;4;1358.00
7753;3102;100013;4;2910.00
7754;3102;100001;1;700.00
7755;3102;500201;9;360.00
7756;3102;500202;5;100.00
7757;3103;200031;13;2774.20
7758;3103;100012;2;1358.00
7759;3103;300011;14;5296.20
7760;3103;500103;3;150.00
7761;3104;100012;11;7469.00
7762;3104;500204;9;135.00
7763;3104;500001;10;75.00
7764;3105;100006;14;9098.60
7765;3106;100004;8;5044.00
7766;3106;500201;13;520.00
7767;3106;500302;14;112.00
7768;3107;200003;1;400.00
7769;3107;500302;11;88.00
7770;3108;200013;1;420.00
7771;3108;100005;1;720.00
7772;3109;500106;12;360.00
7773;3109;500007;7;140.00
7774;3110;300031;13;2522.00
7775;3110;200002;13;5044.00
7776;3111;100002;11;6935.50
7777;3111;100023;4;2716.00
7778;3112;500028;10;970.00
7779;3113;100001;8;5432.00
7780;3114;500201;14;560.00
7781;3114;500008;9;846.00
7782;3114;500002;4;200.00
7783;3114;400001;9;630.00
7784;3114;100031;10;3880.00
7785;3115;500002;13;650.00
7786;3116;500202;10;200.00
7787;3116;400001;10;700.00
7788;3117;500302;11;88.00
7789;3117;500201;13;520.00
7790;3118;500008;9;846.00
7791;3118;500102;11;550.00
7792;3119;100015;10;7469.00
7793;3119;200014;1;420.00
7794;3120;200001;3;1164.00
7795;3121;500008;14;1276.52
7796;3122;200003;10;3880.00
7797;3122;100021;12;8148.00
7798;3122;300002;2;740.00
7799;3122;500004;8;48.00
7800;3122;100005;12;8380.80
7801;3123;500009;5;27.50
7802;3123;100023;11;7469.00
7803;3123;200032;6;1280.40
7804;3123;500010;1;40.00
7805;3123;300002;12;4306.80
7806;3124;200013;6;2444.40
7807;3124;100018;9;6285.60
7808;3124;100017;6;4481.40
7809;3124;200011;14;5703.60
7810;3125;500301;14;112.00
7811;3125;100002;8;5044.00
7812;3126;500011;1;4.00
7813;3126;500001;4;30.00
7814;3127;100022;4;2716.00
7815;3127;100005;8;5587.20
7816;3127;100006;7;4549.30
7817;3128;500011;8;32.00
7818;3128;500204;11;165.00
7819;3129;100002;6;3783.00
7820;3129;500105;1;70.00
7821;3129;100012;11;7469.00
7822;3129;100008;7;4549.30
7823;3130;100003;11;7469.00
7824;3130;100004;4;2522.00
7825;3130;500028;8;800.00
7826;3131;100017;9;6722.10
7827;3131;500201;3;120.00
7828;3131;200023;2;760.00
7829;3132;500104;6;360.00
7830;3132;500002;7;350.00
7831;3133;100031;2;800.00
7832;3133;100012;1;700.00
7833;3133;100017;14;10456.60
7834;3133;200012;4;1629.60
7835;3134;200014;12;4888.80
7836;3134;100013;10;7275.00
7837;3135;500201;13;520.00
7838;3135;200002;6;2328.00
7839;3136;200023;7;2580.20
7840;3136;100001;1;700.00
7841;3136;500201;4;160.00
7842;3137;500012;10;43.00
7843;3138;100013;7;5092.50
7844;3139;500012;9;38.70
7845;3139;500015;7;56.00
7846;3139;200004;3;1164.00
7847;3140;500006;10;400.00
7848;3140;100015;6;4481.40
7849;3141;500012;9;38.70
7850;3142;100023;8;5432.00
7851;3142;500204;9;135.00
7852;3142;200001;12;4656.00
7853;3143;500006;14;560.00
7854;3143;100022;12;8148.00
7855;3143;500203;1;35.00
7856;3144;100005;4;2793.60
7857;3144;100018;1;720.00
7858;3144;100011;7;5092.50
7859;3144;200021;12;4423.20
7860;3145;200023;12;4423.20
7861;3145;100023;4;2716.00
7862;3145;500002;13;650.00
7863;3145;500011;11;44.00
7864;3146;100012;6;4074.00
7865;3146;100022;2;1358.00
7866;3146;500009;8;44.00
7867;3147;200031;4;880.00
7868;3147;100017;4;2987.60
7869;3148;100006;6;3899.40
7870;3148;500006;13;520.00
7871;3148;200021;6;2211.60
7872;3148;100013;13;9457.50
7873;3148;100008;4;2599.60
7874;3149;500202;14;280.00
7875;3149;100012;11;7469.00
7876;3149;300021;11;3734.50
7877;3149;500013;14;420.00
7878;3149;100031;13;5044.00
7879;3150;100016;5;3492.00
7880;3150;500202;8;160.00
7881;3151;300031;9;1746.00
7882;3152;500028;7;700.00
7883;3152;200023;12;4423.20
7884;3152;500009;9;49.50
7885;3153;200002;2;800.00
7886;3154;100002;4;2522.00
7887;3154;400002;5;375.00
7888;3154;100004;6;3783.00
7889;3154;200003;4;1552.00
7890;3154;200031;14;2987.60
7891;3155;100015;9;6722.10
7892;3155;100002;7;4413.50
7893;3156;100003;2;1358.00
7894;3156;100022;13;8827.00
7895;3156;100005;10;6984.00
7896;3156;100001;5;3395.00
7897;3157;100014;14;9506.00
7898;3157;100017;11;8215.90
7899;3157;100013;12;8730.00
7900;3158;200014;14;5703.60
7901;3159;300002;8;2871.20
7902;3159;100002;7;4413.50
7903;3159;100008;12;7798.80
7904;3160;500302;1;8.00
7905;3160;300002;2;740.00
7906;3161;100016;11;7682.40
7907;3161;500102;1;50.00
7908;3162;100021;5;3395.00
7909;3162;200022;2;760.00
7910;3163;200002;13;5044.00
7911;3163;500301;10;80.00
7912;3163;100013;12;8730.00
7913;3164;500106;10;300.00
7914;3164;500202;9;180.00
7915;3164;100001;4;2716.00
7916;3165;100032;9;3492.00
7917;3166;100031;5;1940.00
7918;3166;500104;11;660.00
7919;3167;100018;11;7682.40
7920;3168;100012;11;7469.00
7921;3168;100003;7;4753.00
7922;3169;100004;11;6935.50
7923;3169;300001;6;2153.40
7924;3170;200013;6;2444.40
7925;3171;500028;7;700.00
7926;3171;300031;9;1746.00
7927;3171;200023;2;760.00
7928;3172;500002;13;650.00
7929;3172;500104;3;180.00
7930;3173;100032;12;4656.00
7931;3173;200012;9;3666.60
7932;3173;500004;2;12.00
7933;3173;400001;6;420.00
7934;3174;300021;11;3734.50
7935;3174;500003;5;35.00
7936;3174;200003;2;800.00
7937;3174;200011;14;5703.60
7938;3174;500001;5;37.50
7939;3175;100018;14;9777.60
7940;3176;500009;4;22.00
7941;3177;500008;11;1002.98
7942;3178;200022;14;5160.40
7943;3179;500104;6;360.00
7944;3179;200003;14;5432.00
7945;3179;200002;10;3880.00
7946;3179;500015;4;32.00
7947;3180;100002;10;6305.00
7948;3180;500015;12;96.00
7949;3180;500028;6;600.00
7950;3181;100014;5;3395.00
7951;3181;100023;3;2037.00
7952;3182;200012;14;5703.60
7953;3182;100005;9;6285.60
7954;3182;100018;8;5587.20
7955;3183;300002;11;3947.90
7956;3183;500002;14;700.00
7957;3183;200013;3;1222.20
7958;3184;500004;12;72.00
7959;3185;400001;4;280.00
7960;3185;500204;1;15.00
7961;3185;100022;6;4074.00
7962;3185;100015;1;770.00
7963;3186;500204;3;45.00
7964;3187;100012;14;9506.00
7965;3187;300001;1;370.00
7966;3187;200001;2;800.00
7967;3188;500001;12;90.00
7968;3188;300012;1;390.00
7969;3188;500102;9;450.00
7970;3189;100003;3;2037.00
7971;3189;300002;1;370.00
7972;3190;500201;14;560.00
7973;3190;100008;6;3899.40
7974;3190;200012;9;3666.60
7975;3191;100015;7;5228.30
7976;3191;500002;9;450.00
7977;3192;300012;11;4161.30
7978;3192;100011;3;2182.50
7979;3193;100008;6;3899.40
7980;3194;100007;10;6984.00
7981;3194;100017;3;2240.70
7982;3195;100031;12;4656.00
7983;3195;500002;6;300.00
7984;3195;200031;14;2987.60
7985;3195;500007;9;180.00
7986;3195;200014;9;3666.60
7987;3195;100014;2;1358.00
7988;3196;100005;9;6285.60
7989;3196;500106;9;270.00
7990;3197;100031;12;4656.00
7991;3197;100023;5;3395.00
7992;3198;100015;4;2987.60
7993;3199;100016;9;6285.60
7994;3199;100014;4;2716.00
7995;3199;200001;4;1552.00
7996;3199;500102;6;300.00
7997;3200;500005;6;48.00
7998;3200;500012;8;34.40
7999;3200;500103;7;350.00
8000;3200;500009;1;5.50
8001;3201;500302;1;8.00
8002;3202;500003;1;7.00
8003;3202;500102;6;300.00
8004;3203;200001;4;1552.00
8005;3203;100015;3;2240.70
8006;3203;500004;10;60.00
8007;3204;100008;5;3249.50
8008;3205;300001;12;4306.80
8009;3205;200002;1;400.00
8010;3205;300002;14;5024.60
8011;3205;500008;8;752.00
8012;3206;200012;13;5296.20
8013;3207;100003;6;4074.00
8014;3207;500102;12;600.00
8015;3208;500028;12;1164.00
8016;3209;500011;1;4.00
8017;3210;100032;2;800.00
8018;3210;100006;4;2599.60
8019;3210;500008;7;658.00
8020;3211;500203;6;210.00
8021;3211;100005;2;1396.80
8022;3211;100017;11;8215.90
8023;3212;100012;7;4753.00
8024;3212;400003;10;600.00
8025;3213;100016;10;6984.00
8026;3213;100011;10;7275.00
8027;3213;100032;2;800.00
8028;3214;300001;5;1794.50
8029;3214;200002;12;4656.00
8030;3214;100018;2;1396.80
8031;3214;300002;14;5024.60
8032;3214;500302;7;56.00
8033;3215;500013;14;420.00
8034;3215;100012;8;5432.00
8035;3215;200002;2;800.00
8036;3215;500302;14;112.00
8037;3216;200003;12;4656.00
8038;3217;200004;6;2328.00
8039;3217;100008;1;670.00
8040;3217;100003;9;6111.00
8041;3217;400001;1;70.00
8042;3218;200004;10;3880.00
8043;3219;500003;11;77.00
8044;3219;100014;13;8827.00
8045;3219;400002;13;975.00
8046;3219;500106;6;180.00
8047;3220;500001;4;30.00
8048;3220;500012;12;51.60
8049;3220;300011;13;4917.90
8050;3221;300001;6;2153.40
8051;3221;200014;13;5296.20
8052;3222;100006;2;1299.80
8053;3222;500105;14;980.00
8054;3223;300021;9;3055.50
8055;3223;300031;8;1552.00
8056;3223;200003;13;5044.00
8057;3223;200004;3;1164.00
8058;3224;100007;1;720.00
8059;3224;100006;6;3899.40
8060;3224;200004;1;400.00
8061;3224;300021;10;3395.00
8062;3225;300031;3;600.00
8063;3225;300011;3;1134.90
8064;3225;100002;6;3783.00
8065;3226;100032;11;4268.00
8066;3226;200004;3;1164.00
8067;3226;100007;6;4190.40
8068;3227;500006;4;160.00
8069;3227;100015;13;9709.70
8070;3227;100004;11;6935.50
8071;3227;400001;1;70.00
8072;3228;100032;10;3880.00
8073;3228;200032;10;2134.00
8074;3229;100012;7;4753.00
8075;3229;500013;1;30.00
8076;3229;100015;5;3734.50
8077;3229;100011;10;7275.00
8078;3230;200021;7;2580.20
8079;3230;300001;1;370.00
8080;3230;500005;6;48.00
8081;3230;100007;14;9777.60
8082;3231;100007;3;2095.20
8083;3232;100004;4;2522.00
8084;3232;400002;9;675.00
8085;3232;100016;9;6285.60
8086;3233;100031;11;4268.00
8087;3234;400001;14;980.00
8088;3234;100003;6;4074.00
8089;3234;100018;10;6984.00
8090;3235;200023;12;4423.20
8091;3235;300001;10;3589.00
8092;3236;300002;4;1435.60
8093;3236;500009;10;55.00
8094;3237;100007;14;9777.60
8095;3238;500201;14;560.00
8096;3238;200021;4;1474.40
8097;3238;200014;7;2851.80
8098;3239;100023;11;7469.00
8099;3240;100008;7;4549.30
8100;3240;500004;2;12.00
8101;3240;300011;6;2269.80
8102;3241;300031;12;2328.00
8103;3241;100001;9;6111.00
8104;3241;300011;6;2269.80
8105;3241;100004;10;6305.00
8106;3242;200031;3;660.00
8107;3243;500102;5;250.00
8108;3244;200001;12;4656.00
8109;3244;500201;2;80.00
8110;3244;500203;7;245.00
8111;3244;300012;5;1891.50
8112;3245;500104;3;180.00
8113;3245;500301;8;64.00
8114;3245;500007;10;200.00
8115;3246;100004;1;650.00
8116;3247;500003;7;49.00
8117;3247;200012;8;3259.20
8118;3247;100011;14;10185.00
8119;3247;200032;3;660.00
8120;3247;300021;6;2037.00
8121;3248;100005;13;9079.20
8122;3248;500014;13;156.00
8123;3249;500002;8;400.00
8124;3250;500004;5;30.00
8125;3251;100007;13;9079.20
8126;3251;500105;3;210.00
8127;3251;200022;14;5160.40
8128;3252;100001;6;4074.00
8129;3253;100022;3;2037.00
8130;3253;500301;9;72.00
8131;3254;500007;13;260.00
8132;3254;200021;5;1843.00
8133;3255;500106;4;120.00
8134;3255;100013;10;7275.00
8135;3256;200022;1;380.00
8136;3256;500005;5;40.00
8137;3257;200011;1;420.00
8138;3257;100023;9;6111.00
8139;3257;500011;4;16.00
8140;3257;100015;4;2987.60
8141;3257;100008;5;3249.50
8142;3258;100003;3;2037.00
8143;3258;100004;14;8827.00
8144;3258;500105;11;770.00
8145;3259;500015;7;56.00
8146;3259;200012;3;1222.20
8147;3259;500302;1;8.00
8148;3260;100008;6;3899.40
8149;3261;300012;1;390.00
8150;3261;500007;10;200.00
8151;3261;100007;14;9777.60
8152;3261;500010;10;400.00
8153;3261;100008;12;7798.80
8154;3262;300001;2;740.00
8155;3262;200032;8;1707.20
8156;3262;100002;7;4413.50
8157;3262;100018;5;3492.00
8158;3263;500106;11;330.00
8159;3263;500202;14;280.00
8160;3264;300012;9;3404.70
8161;3264;500006;14;560.00
8162;3264;100017;7;5228.30
